,SK_Pedidos,en_destino,en_origem,SK_Localizacoes
58475,47729,,20052.0,20052.0
58476,47729,,20053.0,20053.0
58477,47730,,20119.0,20119.0
58478,47731,,,
58479,47732,,,
58480,47733,,22216.0,22216.0
58481,47733,,22217.0,22217.0
58482,47734,,,
58483,47735,,,
58484,47736,,,
58485,47737,,,
58486,47738,,3647.0,3647.0
58487,47739,,3647.0,3647.0
58488,47740,,3647.0,3647.0
58489,47741,,3647.0,3647.0
58490,47742,,3647.0,3647.0
58491,47743,,,
58492,47744,,,
58493,47745,,,
58494,47746,,21377.0,21377.0
58495,47747,,,
58496,47748,,,
58497,47749,,,
58498,47750,,24909.0,24909.0
58499,47750,,24910.0,24910.0
58500,47751,,21377.0,21377.0
58501,47752,,26100.0,26100.0
58502,47752,,26101.0,26101.0
58503,47753,,,
58504,47754,,,
58505,47755,,,
58506,47756,,,
58507,47757,,,
58508,47758,,,
58509,47759,,19319.0,19319.0
58510,47759,,19320.0,19320.0
58511,47760,,,
58512,47761,,,
58513,47762,,,
58514,47763,,,
58515,47764,,20674.0,20674.0
58516,47764,,20675.0,20675.0
58517,47765,,20431.0,20431.0
58518,47765,,20432.0,20432.0
58519,47766,,,
58520,47767,,,
58521,47768,,19172.0,19172.0
58522,47769,,3685.0,3685.0
58523,47770,,18498.0,18498.0
58524,47771,,13335.0,13335.0
58525,47771,,13336.0,13336.0
58526,47772,,,
58527,47773,,,
58528,47774,,22501.0,22501.0
58529,47774,,22502.0,22502.0
58530,47775,,20371.0,20371.0
58531,47776,,21210.0,21210.0
58532,47776,,21211.0,21211.0
58533,47777,,,
58534,47778,,,
58535,47779,,,
58536,47780,,,
58537,47781,,,
58538,47782,,20674.0,20674.0
58539,47782,,20675.0,20675.0
58540,47783,,20674.0,20674.0
58541,47783,,20675.0,20675.0
58542,47784,,1279.0,1279.0
58543,47785,,,
58544,47786,,20674.0,20674.0
58545,47786,,20675.0,20675.0
58546,47787,,,
58547,47788,,,
58548,47789,,,
58549,47790,,,
58550,47791,,,
58551,47792,,24402.0,24402.0
58552,47792,,24403.0,24403.0
58553,47793,,23470.0,23470.0
58554,47793,,23471.0,23471.0
58555,47794,,,
58556,47795,,,
58557,47796,,2584.0,2584.0
58558,47796,,2585.0,2585.0
58559,47797,,,
58560,47798,,,
58561,47799,,,
58562,47800,,,
58563,47801,,19883.0,19883.0
58564,47802,,20674.0,20674.0
58565,47802,,20675.0,20675.0
58566,47803,,,
58567,47804,,,
58568,47805,,,
58569,47806,,18498.0,18498.0
58570,47807,,,
58571,47808,,,
58572,47809,,,
58573,47810,,,
58574,47811,,,
58575,47812,,26210.0,26210.0
58576,47812,,26211.0,26211.0
58577,47813,,,
58578,47814,,,
58579,47815,,20577.0,20577.0
58580,47815,,20578.0,20578.0
58581,47816,,,
58582,47817,,,
58583,47818,,19465.0,19465.0
58584,47818,,19466.0,19466.0
58585,47819,,19465.0,19465.0
58586,47819,,19466.0,19466.0
58587,47820,,,
58588,47821,,,
58589,47822,,25381.0,25381.0
58590,47822,,25382.0,25382.0
58591,47823,,25353.0,25353.0
58592,47823,,25354.0,25354.0
58593,47824,,,
58594,47825,,17977.0,17977.0
58595,47826,,17977.0,17977.0
58596,47827,,17977.0,17977.0
58597,47828,,21737.0,21737.0
58598,47829,,25353.0,25353.0
58599,47829,,25354.0,25354.0
58600,47830,,3955.0,3955.0
58601,47831,,,
58602,47832,,,
58603,47833,,,
58604,47834,,,
58605,47835,,,
58606,47836,,,
58607,47837,,,
58608,47838,,,
58609,47839,,18755.0,18755.0
58610,47839,,18756.0,18756.0
58611,47840,,,
58612,47841,,,
58613,47842,,,
58614,47843,,,
58615,47844,,,
58616,47845,,23470.0,23470.0
58617,47845,,23471.0,23471.0
58618,47846,,,
58619,47847,,,
58620,47848,,24460.0,24460.0
58621,47848,,24461.0,24461.0
58622,47849,,25238.0,25238.0
58623,47849,,25239.0,25239.0
58624,47850,,22216.0,22216.0
58625,47850,,22217.0,22217.0
58626,47851,,,
58627,47852,,,
58628,47853,,,
58629,47854,,,
58630,47855,,20278.0,20278.0
58631,47855,,20279.0,20279.0
58632,47856,,,
58633,47857,,23470.0,23470.0
58634,47857,,23471.0,23471.0
58635,47858,,23470.0,23470.0
58636,47858,,23471.0,23471.0
58637,47859,,13695.0,13695.0
58638,47859,,13696.0,13696.0
58639,47860,,,
58640,47861,,,
58641,47862,,,
58642,47863,,25426.0,25426.0
58643,47863,,25427.0,25427.0
58644,47864,,,
58645,47865,,,
58646,47866,,,
58647,47867,,,
58648,47868,,26987.0,26987.0
58649,47868,,26988.0,26988.0
58650,47869,,,
58651,47870,,14029.0,14029.0
58652,47871,,,
58653,47872,,27871.0,27871.0
58654,47872,,27872.0,27872.0
58655,47873,,,
58656,47874,,18498.0,18498.0
58657,47875,,18498.0,18498.0
58658,47876,,,
58659,47877,,,
58660,47878,,14339.0,14339.0
58661,47879,,,
58662,47880,,21210.0,21210.0
58663,47880,,21211.0,21211.0
58664,47881,,,
58665,47882,,2852.0,2852.0
58666,47883,,3647.0,3647.0
58667,47884,,,
58668,47885,,3473.0,3473.0
58669,47886,,21320.0,21320.0
58670,47887,,21320.0,21320.0
58671,47888,,,
58672,47889,,,
58673,47890,,24402.0,24402.0
58674,47890,,24403.0,24403.0
58675,47891,,,
58676,47892,,,
58677,47893,,,
58678,47894,,,
58679,47895,,,
58680,47896,,18714.0,18714.0
58681,47896,,18715.0,18715.0
58682,47897,,19409.0,19409.0
58683,47898,,19050.0,19050.0
58684,47899,,18747.0,18747.0
58685,47899,,18748.0,18748.0
58686,47900,,,
58687,47901,,21345.0,21345.0
58688,47902,,,
58689,47903,,23470.0,23470.0
58690,47903,,23471.0,23471.0
58691,47904,,19116.0,19116.0
58692,47905,,,
58693,47906,,,
58694,47907,,,
58695,47908,,,
58696,47909,,,
58697,47910,,,
58698,47911,,,
58699,47912,,,
58700,47913,,2164.0,2164.0
58701,47913,,2165.0,2165.0
58702,47914,,,
58703,47915,,,
58704,47916,,,
58705,47917,,,
58706,47918,,,
58707,47919,,,
58708,47920,,,
58709,47921,,,
58710,47922,,,
58711,47923,,,
58712,47924,,,
58713,47925,,,
58714,47926,,,
58715,47927,,,
58716,47928,,,
58717,47929,,18834.0,18834.0
58718,47930,,,
58719,47931,,,
58720,47932,,25289.0,25289.0
58721,47932,,25290.0,25290.0
58722,47933,,,
58723,47934,,,
58724,47935,,19116.0,19116.0
58725,47936,,15328.0,15328.0
58726,47936,,15329.0,15329.0
58727,47937,,20592.0,20592.0
58728,47937,,20593.0,20593.0
58729,47938,,,
58730,47939,,24402.0,24402.0
58731,47939,,24403.0,24403.0
58732,47940,,20674.0,20674.0
58733,47940,,20675.0,20675.0
58734,47941,,,
58735,47942,,20674.0,20674.0
58736,47942,,20675.0,20675.0
58737,47943,,,
58738,47944,,,
58739,47945,,2515.0,2515.0
58740,47946,,,
58741,47947,,17544.0,17544.0
58742,47948,,17544.0,17544.0
58743,47949,,,
58744,47950,,,
58745,47951,,,
58746,47952,,20251.0,20251.0
58747,47952,,20252.0,20252.0
58748,47952,,20253.0,20253.0
58749,47952,,20254.0,20254.0
58750,47953,,20251.0,20251.0
58751,47953,,20252.0,20252.0
58752,47953,,20253.0,20253.0
58753,47953,,20254.0,20254.0
58754,47954,,20251.0,20251.0
58755,47954,,20252.0,20252.0
58756,47954,,20253.0,20253.0
58757,47954,,20254.0,20254.0
58758,47955,,,
58759,47956,,13310.0,13310.0
58760,47957,,,
58761,47958,,13335.0,13335.0
58762,47958,,13336.0,13336.0
58763,47959,,,
58764,47960,,3400.0,3400.0
58765,47961,,,
58766,47962,,18638.0,18638.0
58767,47963,,18638.0,18638.0
58768,47964,,19128.0,19128.0
58769,47965,,17123.0,17123.0
58770,47966,,18604.0,18604.0
58771,47966,,18605.0,18605.0
58772,47967,,,
58773,47968,,19038.0,19038.0
58774,47969,,,
58775,47970,,24066.0,24066.0
58776,47970,,24067.0,24067.0
58777,47971,,19128.0,19128.0
58778,47972,,24068.0,24068.0
58779,47972,,24069.0,24069.0
58780,47973,,,
58781,47974,,20539.0,20539.0
58782,47974,,20540.0,20540.0
58783,47975,,,
58784,47976,,,
58785,47977,,,
58786,47978,,,
58787,47979,,,
58788,47980,,,
58789,47981,,,
58790,47982,,,
58791,47983,,,
58792,47984,,10682.0,10682.0
58793,47985,,,
58794,47986,,24893.0,24893.0
58795,47986,,24894.0,24894.0
58796,47987,,18498.0,18498.0
58797,47988,,,
58798,47989,,,
58799,47990,,14812.0,14812.0
58800,47991,,19886.0,19886.0
58801,47992,,3588.0,3588.0
58802,47993,,,
58803,47994,,24402.0,24402.0
58804,47994,,24403.0,24403.0
58805,47995,,19172.0,19172.0
58806,47996,,2936.0,2936.0
58807,47997,,,
58808,47998,,1273.0,1273.0
58809,47999,,18635.0,18635.0
58810,48000,,,
58811,48001,,1779.0,1779.0
58812,48002,,,
58813,48003,,,
58814,48004,,20674.0,20674.0
58815,48004,,20675.0,20675.0
58816,48005,,19409.0,19409.0
58817,48006,,92.0,92.0
58818,48007,,,
58819,48008,,,
58820,48009,,,
58821,48010,,23470.0,23470.0
58822,48010,,23471.0,23471.0
58823,48011,,,
58824,48012,,,
58825,48013,,,
58826,48014,,16624.0,16624.0
58827,48014,,16625.0,16625.0
58828,48015,,19050.0,19050.0
58829,48016,,,
58830,48017,,26100.0,26100.0
58831,48017,,26101.0,26101.0
58832,48018,,,
58833,48019,,,
58834,48020,,20772.0,20772.0
58835,48021,,3685.0,3685.0
58836,48022,,24402.0,24402.0
58837,48022,,24403.0,24403.0
58838,48023,,11037.0,11037.0
58839,48024,,,
58840,48025,,3563.0,3563.0
58841,48026,,3563.0,3563.0
58842,48027,,,
58843,48028,,,
58844,48029,,,
58845,48030,,,
58846,48031,,,
58847,48032,,,
58848,48033,,,
58849,48034,,19465.0,19465.0
58850,48034,,19466.0,19466.0
58851,48035,,,
58852,48036,,27714.0,27714.0
58853,48036,,27715.0,27715.0
58854,48037,,20666.0,20666.0
58855,48037,,20667.0,20667.0
58856,48038,,23951.0,23951.0
58857,48038,,23952.0,23952.0
58858,48039,,,
58859,48040,,,
58860,48041,,,
58861,48042,,,
58862,48043,,,
58863,48044,,3400.0,3400.0
58864,48045,,,
58865,48046,,,
58866,48047,,2544.0,2544.0
58867,48047,,2545.0,2545.0
58868,48048,,2544.0,2544.0
58869,48048,,2545.0,2545.0
58870,48049,,2544.0,2544.0
58871,48049,,2545.0,2545.0
58872,48050,,18498.0,18498.0
58873,48051,,,
58874,48052,,,
58875,48053,,,
58876,48054,,,
58877,48055,,,
58878,48056,,,
58879,48057,,,
58880,48058,,26436.0,26436.0
58881,48058,,26437.0,26437.0
58882,48059,,2235.0,2235.0
58883,48059,,2236.0,2236.0
58884,48060,,,
58885,48061,,,
58886,48062,,19886.0,19886.0
58887,48063,,,
58888,48064,,23470.0,23470.0
58889,48064,,23471.0,23471.0
58890,48065,,20919.0,20919.0
58891,48065,,20920.0,20920.0
58892,48066,,,
58893,48067,,,
58894,48068,,,
58895,48069,,,
58896,48070,,25747.0,25747.0
58897,48070,,25748.0,25748.0
58898,48071,,,
58899,48072,,,
58900,48073,,16127.0,16127.0
58901,48073,,16128.0,16128.0
58902,48074,,13476.0,13476.0
58903,48074,,13477.0,13477.0
58904,48075,,,
58905,48076,,,
58906,48077,,,
58907,48078,,1394.0,1394.0
58908,48079,,1397.0,1397.0
58909,48080,,19128.0,19128.0
58910,48081,,14635.0,14635.0
58911,48082,,,
58912,48083,,,
58913,48084,,21440.0,21440.0
58914,48085,,,
58915,48086,,3626.0,3626.0
58916,48087,,19886.0,19886.0
58917,48088,,,
58918,48089,,,
58919,48090,,,
58920,48091,,,
58921,48092,,18498.0,18498.0
58922,48093,,19413.0,19413.0
58923,48094,,,
58924,48095,,24068.0,24068.0
58925,48095,,24069.0,24069.0
58926,48096,,,
58927,48097,,1725.0,1725.0
58928,48097,,1726.0,1726.0
58929,48098,,24880.0,24880.0
58930,48098,,24881.0,24881.0
58931,48099,,20674.0,20674.0
58932,48099,,20675.0,20675.0
58933,48100,,,
58934,48101,,,
58935,48102,,,
58936,48103,,1130.0,1130.0
58937,48103,,1131.0,1131.0
58938,48104,,14816.0,14816.0
58939,48105,,19128.0,19128.0
58940,48106,,21468.0,21468.0
58941,48107,,19795.0,19795.0
58942,48107,,19796.0,19796.0
58943,48108,,,
58944,48109,,,
58945,48110,,18718.0,18718.0
58946,48110,,18719.0,18719.0
58947,48111,,19128.0,19128.0
58948,48112,,,
58949,48113,,,
58950,48114,,,
58951,48115,,20674.0,20674.0
58952,48115,,20675.0,20675.0
58953,48116,,14132.0,14132.0
58954,48116,,14133.0,14133.0
58955,48117,,,
58956,48118,,20674.0,20674.0
58957,48118,,20675.0,20675.0
58958,48119,,2563.0,2563.0
58959,48119,,2564.0,2564.0
58960,48120,,,
58961,48121,,,
58962,48122,,,
58963,48123,,1005.0,1005.0
58964,48123,,1006.0,1006.0
58965,48124,,18638.0,18638.0
58966,48125,,,
58967,48126,,,
58968,48127,,,
58969,48128,,,
58970,48129,,,
58971,48130,,,
58972,48131,,24931.0,24931.0
58973,48131,,24932.0,24932.0
58974,48132,,18431.0,18431.0
58975,48132,,18432.0,18432.0
58976,48133,,,
58977,48134,,2103.0,2103.0
58978,48135,,18481.0,18481.0
58979,48135,,18482.0,18482.0
58980,48136,,,
58981,48137,,11037.0,11037.0
58982,48138,,,
58983,48139,,19319.0,19319.0
58984,48139,,19320.0,19320.0
58985,48140,,18522.0,18522.0
58986,48140,,18523.0,18523.0
58987,48141,,,
58988,48142,,16127.0,16127.0
58989,48142,,16128.0,16128.0
58990,48143,,,
58991,48144,,22166.0,22166.0
58992,48144,,22167.0,22167.0
58993,48145,,19886.0,19886.0
58994,48146,,13476.0,13476.0
58995,48146,,13477.0,13477.0
58996,48147,,,
58997,48148,,,
58998,48149,,,
58999,48150,,20539.0,20539.0
59000,48150,,20540.0,20540.0
59001,48151,,,
59002,48152,,,
59003,48153,,,
59004,48154,,,
59005,48155,,,
59006,48156,,,
59007,48157,,,
59008,48158,,,
59009,48159,,,
59010,48160,,,
59011,48161,,27301.0,27301.0
59012,48161,,27302.0,27302.0
59013,48162,,,
59014,48163,,,
59015,48164,,19290.0,19290.0
59016,48164,,19291.0,19291.0
59017,48165,,19290.0,19290.0
59018,48165,,19291.0,19291.0
59019,48166,,,
59020,48167,,20676.0,20676.0
59021,48167,,20677.0,20677.0
59022,48168,,25931.0,25931.0
59023,48168,,25932.0,25932.0
59024,48169,,18489.0,18489.0
59025,48169,,18490.0,18490.0
59026,48170,,,
59027,48171,,,
59028,48172,,,
59029,48173,,,
59030,48174,,,
59031,48175,,,
59032,48176,,,
59033,48177,,6735.0,6735.0
59034,48177,,6736.0,6736.0
59035,48177,,6737.0,6737.0
59036,48178,,,
59037,48179,,,
59038,48180,,20674.0,20674.0
59039,48180,,20675.0,20675.0
59040,48181,,,
59041,48182,,,
59042,48183,,,
59043,48184,,21258.0,21258.0
59044,48184,,21259.0,21259.0
59045,48185,,,
59046,48186,,,
59047,48187,,26987.0,26987.0
59048,48187,,26988.0,26988.0
59049,48188,,24909.0,24909.0
59050,48188,,24910.0,24910.0
59051,48189,,,
59052,48190,,25989.0,25989.0
59053,48190,,25990.0,25990.0
59054,48191,,24402.0,24402.0
59055,48191,,24403.0,24403.0
59056,48192,,20027.0,20027.0
59057,48192,,20028.0,20028.0
59058,48193,,,
59059,48194,,,
59060,48195,,,
59061,48196,,19128.0,19128.0
59062,48197,,,
59063,48198,,,
59064,48199,,,
59065,48200,,,
59066,48201,,20674.0,20674.0
59067,48201,,20675.0,20675.0
59068,48202,,,
59069,48203,,,
59070,48204,,,
59071,48205,,,
59072,48206,,,
59073,48207,,,
59074,48208,,21468.0,21468.0
59075,48209,,,
59076,48210,,,
59077,48211,,,
59078,48212,,,
59079,48213,,17722.0,17722.0
59080,48214,,,
59081,48215,,,
59082,48216,,13476.0,13476.0
59083,48216,,13477.0,13477.0
59084,48217,,23470.0,23470.0
59085,48217,,23471.0,23471.0
59086,48218,,22907.0,22907.0
59087,48218,,22908.0,22908.0
59088,48219,,22907.0,22907.0
59089,48219,,22908.0,22908.0
59090,48220,,,
59091,48221,,,
59092,48222,,18498.0,18498.0
59093,48223,,18498.0,18498.0
59094,48224,,18498.0,18498.0
59095,48225,,18498.0,18498.0
59096,48226,,,
59097,48227,,24068.0,24068.0
59098,48227,,24069.0,24069.0
59099,48228,,,
59100,48229,,26534.0,26534.0
59101,48229,,26535.0,26535.0
59102,48230,,20674.0,20674.0
59103,48230,,20675.0,20675.0
59104,48231,,,
59105,48232,,14715.0,14715.0
59106,48233,,,
59107,48234,,,
59108,48235,,,
59109,48236,,,
59110,48237,,,
59111,48238,,,
59112,48239,,24729.0,24729.0
59113,48239,,24730.0,24730.0
59114,48240,,25353.0,25353.0
59115,48240,,25354.0,25354.0
59116,48241,,26079.0,26079.0
59117,48241,,26080.0,26080.0
59118,48242,,26079.0,26079.0
59119,48242,,26080.0,26080.0
59120,48243,,,
59121,48244,,,
59122,48245,,,
59123,48246,,,
59124,48247,,,
59125,48248,,,
59126,48249,,,
59127,48250,,,
59128,48251,,,
59129,48252,,24402.0,24402.0
59130,48252,,24403.0,24403.0
59131,48253,,19048.0,19048.0
59132,48254,,,
59133,48255,,,
59134,48256,,,
59135,48257,,26100.0,26100.0
59136,48257,,26101.0,26101.0
59137,48258,,,
59138,48259,,,
59139,48260,,,
59140,48261,,,
59141,48262,,,
59142,48263,,,
59143,48264,,,
59144,48265,,18089.0,18089.0
59145,48265,,18090.0,18090.0
59146,48266,,18089.0,18089.0
59147,48266,,18090.0,18090.0
59148,48267,,,
59149,48268,,24402.0,24402.0
59150,48268,,24403.0,24403.0
59151,48269,,,
59152,48270,,24402.0,24402.0
59153,48270,,24403.0,24403.0
59154,48271,,,
59155,48272,,,
59156,48273,,20674.0,20674.0
59157,48273,,20675.0,20675.0
59158,48274,,19319.0,19319.0
59159,48274,,19320.0,19320.0
59160,48275,,,
59161,48276,,18638.0,18638.0
59162,48277,,1896.0,1896.0
59163,48278,,18604.0,18604.0
59164,48278,,18605.0,18605.0
59165,48279,,27408.0,27408.0
59166,48279,,27409.0,27409.0
59167,48280,,27408.0,27408.0
59168,48280,,27409.0,27409.0
59169,48281,,27408.0,27408.0
59170,48281,,27409.0,27409.0
59171,48282,,27408.0,27408.0
59172,48282,,27409.0,27409.0
59173,48283,,,
59174,48284,,,
59175,48285,,20674.0,20674.0
59176,48285,,20675.0,20675.0
59177,48286,,,
59178,48287,,,
59179,48288,,,
59180,48289,,,
59181,48290,,,
59182,48291,,2103.0,2103.0
59183,48292,,21605.0,21605.0
59184,48293,,20674.0,20674.0
59185,48293,,20675.0,20675.0
59186,48294,,3563.0,3563.0
59187,48295,,25238.0,25238.0
59188,48295,,25239.0,25239.0
59189,48296,,,
59190,48297,,,
59191,48298,,1273.0,1273.0
59192,48299,,,
59193,48300,,,
59194,48301,,,
59195,48302,,,
59196,48303,,27669.0,27669.0
59197,48303,,27670.0,27670.0
59198,48304,,,
59199,48305,,,
59200,48306,,23977.0,23977.0
59201,48306,,23978.0,23978.0
59202,48307,,13019.0,13019.0
59203,48308,,,
59204,48309,,,
59205,48310,,19169.0,19169.0
59206,48311,,,
59207,48312,,18307.0,18307.0
59208,48313,,26100.0,26100.0
59209,48313,,26101.0,26101.0
59210,48314,,13310.0,13310.0
59211,48315,,18630.0,18630.0
59212,48315,,18631.0,18631.0
59213,48316,,,
59214,48317,,25638.0,25638.0
59215,48317,,25639.0,25639.0
59216,48318,,25638.0,25638.0
59217,48318,,25639.0,25639.0
59218,48319,,,
59219,48320,,,
59220,48321,,,
59221,48322,,,
59222,48323,,25015.0,25015.0
59223,48324,,,
59224,48325,,,
59225,48326,,,
59226,48327,,,
59227,48328,,,
59228,48329,,,
59229,48330,,,
59230,48331,,1649.0,1649.0
59231,48331,,1650.0,1650.0
59232,48332,,19886.0,19886.0
59233,48333,,,
59234,48334,,19172.0,19172.0
59235,48335,,,
59236,48336,,1419.0,1419.0
59237,48337,,3647.0,3647.0
59238,48338,,18421.0,18421.0
59239,48338,,18422.0,18422.0
59240,48339,,18421.0,18421.0
59241,48339,,18422.0,18422.0
59242,48340,,,
59243,48341,,24518.0,24518.0
59244,48341,,24519.0,24519.0
59245,48342,,,
59246,48343,,18498.0,18498.0
59247,48344,,,
59248,48345,,,
59249,48346,,,
59250,48347,,,
59251,48348,,25379.0,25379.0
59252,48348,,25380.0,25380.0
59253,48349,,,
59254,48350,,,
59255,48351,,,
59256,48352,,,
59257,48353,,,
59258,48354,,19319.0,19319.0
59259,48354,,19320.0,19320.0
59260,48355,,,
59261,48356,,25379.0,25379.0
59262,48356,,25380.0,25380.0
59263,48357,,25379.0,25379.0
59264,48357,,25380.0,25380.0
59265,48358,,20268.0,20268.0
59266,48358,,20269.0,20269.0
59267,48359,,,
59268,48360,,,
59269,48361,,,
59270,48362,,,
59271,48363,,,
59272,48364,,,
59273,48365,,19795.0,19795.0
59274,48365,,19796.0,19796.0
59275,48366,,19050.0,19050.0
59276,48367,,,
59277,48368,,,
59278,48369,,24583.0,24583.0
59279,48369,,24584.0,24584.0
59280,48370,,,
59281,48371,,,
59282,48372,,,
59283,48373,,3710.0,3710.0
59284,48374,,,
59285,48375,,,
59286,48376,,17544.0,17544.0
59287,48377,,,
59288,48378,,,
59289,48379,,16127.0,16127.0
59290,48379,,16128.0,16128.0
59291,48380,,,
59292,48381,,,
59293,48382,,,
59294,48383,,,
59295,48384,,,
59296,48385,,3716.0,3716.0
59297,48386,,,
59298,48387,,,
59299,48388,,18498.0,18498.0
59300,48389,,,
59301,48390,,,
59302,48391,,,
59303,48392,,,
59304,48393,,,
59305,48394,,,
59306,48395,,,
59307,48396,,,
59308,48397,,,
59309,48398,,27301.0,27301.0
59310,48398,,27302.0,27302.0
59311,48399,,27301.0,27301.0
59312,48399,,27302.0,27302.0
59313,48400,,27301.0,27301.0
59314,48400,,27302.0,27302.0
59315,48401,,27301.0,27301.0
59316,48401,,27302.0,27302.0
59317,48402,,24518.0,24518.0
59318,48402,,24519.0,24519.0
59319,48403,,18498.0,18498.0
59320,48404,,20674.0,20674.0
59321,48404,,20675.0,20675.0
59322,48405,,,
59323,48406,,,
59324,48407,,,
59325,48408,,20539.0,20539.0
59326,48408,,20540.0,20540.0
59327,48409,,19172.0,19172.0
59328,48410,,,
59329,48411,,19756.0,19756.0
59330,48411,,19757.0,19757.0
59331,48412,,,
59332,48413,,18714.0,18714.0
59333,48413,,18715.0,18715.0
59334,48414,,19172.0,19172.0
59335,48415,,,
59336,48416,,18805.0,18805.0
59337,48417,,,
59338,48418,,,
59339,48419,,17712.0,17712.0
59340,48420,,20371.0,20371.0
59341,48421,,2351.0,2351.0
59342,48422,,,
59343,48423,,,
59344,48424,,,
59345,48425,,20251.0,20251.0
59346,48425,,20252.0,20252.0
59347,48425,,20253.0,20253.0
59348,48425,,20254.0,20254.0
59349,48426,,2584.0,2584.0
59350,48426,,2585.0,2585.0
59351,48427,,,
59352,48428,,,
59353,48429,,,
59354,48430,,,
59355,48431,,3400.0,3400.0
59356,48432,,,
59357,48433,,,
59358,48434,,26902.0,26902.0
59359,48434,,26903.0,26903.0
59360,48435,,23470.0,23470.0
59361,48435,,23471.0,23471.0
59362,48436,,24066.0,24066.0
59363,48436,,24067.0,24067.0
59364,48437,,24066.0,24066.0
59365,48437,,24067.0,24067.0
59366,48438,,,
59367,48439,,21399.0,21399.0
59368,48440,,17123.0,17123.0
59369,48441,,17123.0,17123.0
59370,48442,,19128.0,19128.0
59371,48443,,1419.0,1419.0
59372,48444,,1419.0,1419.0
59373,48445,,21087.0,21087.0
59374,48445,,21088.0,21088.0
59375,48446,,,
59376,48447,,,
59377,48448,,11037.0,11037.0
59378,48449,,19172.0,19172.0
59379,48450,,19128.0,19128.0
59380,48451,,3400.0,3400.0
59381,48452,,20539.0,20539.0
59382,48452,,20540.0,20540.0
59383,48453,,635.0,635.0
59384,48454,,,
59385,48455,,,
59386,48456,,,
59387,48457,,,
59388,48458,,,
59389,48459,,19141.0,19141.0
59390,48459,,19142.0,19142.0
59391,48460,,,
59392,48461,,,
59393,48462,,,
59394,48463,,24518.0,24518.0
59395,48463,,24519.0,24519.0
59396,48464,,17176.0,17176.0
59397,48465,,19883.0,19883.0
59398,48466,,,
59399,48467,,,
59400,48468,,,
59401,48469,,,
59402,48470,,19050.0,19050.0
59403,48471,,,
59404,48472,,23470.0,23470.0
59405,48472,,23471.0,23471.0
59406,48473,,,
59407,48474,,18498.0,18498.0
59408,48475,,24909.0,24909.0
59409,48475,,24910.0,24910.0
59410,48476,,,
59411,48477,,,
59412,48478,,,
59413,48479,,,
59414,48480,,,
59415,48481,,,
59416,48482,,,
59417,48483,,,
59418,48484,,14130.0,14130.0
59419,48484,,14131.0,14131.0
59420,48485,,,
59421,48486,,,
59422,48487,,24226.0,24226.0
59423,48487,,24227.0,24227.0
59424,48488,,,
59425,48489,,,
59426,48490,,19116.0,19116.0
59427,48491,,19116.0,19116.0
59428,48492,,19116.0,19116.0
59429,48493,,,
59430,48494,,,
59431,48495,,,
59432,48496,,26756.0,26756.0
59433,48496,,26757.0,26757.0
59434,48497,,24931.0,24931.0
59435,48497,,24932.0,24932.0
59436,48498,,19255.0,19255.0
